"rental_id","owner_id","vehicle_id","location_id","rate_daily","rating","rentertripstaken","reviewcount","location_id-2","location_city","location_country","location_latitude","location_longitude","airport_city","vehicle_id-2","vehicle_make","vehicle_model","vehicle_type","vehicle_year","fueltype","estimated_car_price"
11858,3020626,65,3382,"225.00","5.00",54,49,3382,"San Antonio","US","29.681400","-98.438422","San Antonio",65,"Tesla","Model X","suv",2017,"ELECTRIC","65000.00"
11859,10170269,35,2958,"59.00","4.93",14,14,2958,"Chanhassen","US","44.875880","-93.526802","Minneapolis",35,"Ford","Escape","suv",2015,"GASOLINE","18000.00"
11860,1178061,1349,1341,"65.00","4.63",20,16,1341,"San Antonio","US","29.571942","-98.573432","San Antonio",1349,"Ford","F-150","truck",2010,"GASOLINE","12000.00"
11861,8191374,568,3453,"48.00","4.90",31,30,3453,"San Antonio","US","29.521000","-98.731711","San Antonio",568,"Toyota","Sienna","minivan",2011,"GASOLINE","10000.00"
11862,1300675,1194,3287,"39.00","4.78",41,27,3287,"Bloomington","US","44.861638","-93.229099","Minneapolis",1194,"Dodge","Grand Caravan","minivan",2011,"GASOLINE","8000.00"
11863,64265,1946,79,"42.00","5.00",3,2,79,"San Antonio","US","29.513100","-98.538577","San Antonio",1946,"BMW","X5","suv",2012,"GASOLINE","15000.00"
11864,2245898,972,5139,"60.00","5.00",7,6,5139,"Saint Paul","US","44.914390","-93.148056","Minneapolis",972,"Toyota","Tacoma","truck",2017,"GASOLINE","30000.00"
11865,9005660,758,1575,"249.00",NULL,0,0,1575,"San Antonio","US","29.601614","-98.560386","San Antonio",758,"Cadillac","Escalade ESV","suv",2018,"GASOLINE","70000.00"
11866,11373250,1937,4078,"33.00","4.63",21,16,4078,"Boerne","US","29.796487","-98.704570","San Antonio",1937,"Ford","Escape","suv",2008,"GASOLINE","5000.00"
11867,5721385,161,3720,"61.00","4.97",43,36,3720,"Minneapolis","US","45.018288","-93.365747","Minneapolis",161,"BMW","X3","suv",2013,"GASOLINE","18000.00"
11868,1300675,1194,4924,"39.00","4.59",26,17,4924,"Bloomington","US","44.861926","-93.229395","Minneapolis",1194,"Dodge","Grand Caravan","minivan",2011,"GASOLINE","8000.00"
11869,1300675,1829,373,"39.00","4.50",10,8,373,"Bloomington","US","44.861882","-93.230380","Minneapolis",1829,"Dodge","Grand Caravan","minivan",2013,"GASOLINE","12000.00"
11870,15803376,245,1723,"64.00",NULL,0,0,1723,"Washington","US","38.922130","-77.031353","Washington",245,"BMW","X1","suv",2017,"GASOLINE","30000.00"
11871,14859798,1090,1380,"29.00","5.00",19,15,1380,"Sacramento","US","38.654720","-121.526004","Sacramento",1090,"Ford","Focus","hatchback",2016,"GASOLINE","14000.00"
11872,10260129,240,4243,"80.00",NULL,0,0,4243,"Minneola","US","28.571385","-81.733896","Orlando",240,"Mercedes-Benz","Metris","minivan",2016,"GASOLINE","25000.00"
11873,651599,661,5529,"84.00","5.00",1,1,5529,"San Antonio","US","29.571705","-98.601370","San Antonio",661,"Toyota","4Runner","suv",2017,"GASOLINE","35000.00"
11874,15289275,1160,629,"22.00","5.00",1,1,629,"San Diego","US","32.697602","-117.140713","San Diego",1160,"Honda","Civic","sedan",2012,"GASOLINE","8000.00"
11875,245088,234,790,"70.00","5.00",52,39,790,"Minneapolis","US","44.803460","-93.347278","Minneapolis",234,"GMC","Yukon XL","suv",2002,"GASOLINE","6000.00"
11876,2245898,1779,1629,"44.00","4.88",57,48,1629,"Saint Paul","US","44.915407","-93.146872","Minneapolis",1779,"Ford","Edge","suv",2010,"GASOLINE","7000.00"
11877,64265,727,643,"40.00","4.85",24,13,643,"San Antonio","US","29.514296","-98.537366","San Antonio",727,"Chrysler","Town and Country","minivan",2013,"GASOLINE","12000.00"
11878,12964709,486,3844,"62.00","4.92",14,13,3844,"Tempe","US","33.389344","-111.904511","Phoenix",486,"Audi","Q7","suv",2013,"DIESEL","20000.00"
11879,8455105,38,2648,"72.00","5.00",1,1,2648,"Mesa","US","33.465438","-111.803770","Phoenix",38,"BMW","X5","suv",2014,"GASOLINE","25000.00"
11880,64265,1147,4630,"31.00","4.77",89,71,4630,"San Antonio","US","29.514074","-98.538580","San Antonio",1147,"Nissan","Xterra","suv",2012,"GASOLINE","12000.00"
11881,64265,511,5035,"34.00","5.00",6,5,5035,"San Antonio","US","29.514979","-98.538170","San Antonio",511,"Volvo","XC60","suv",2013,"GASOLINE","15000.00"
11882,1300675,1194,1926,"39.00","4.50",17,10,1926,"Bloomington","US","44.861487","-93.230285","Minneapolis",1194,"Dodge","Grand Caravan","minivan",2011,"GASOLINE","8000.00"
11883,64265,917,2606,"29.00","4.84",77,55,2606,"San Antonio","US","29.514626","-98.536929","San Antonio",917,"Jeep","Liberty","suv",2012,"GASOLINE","10000.00"
11884,64265,628,319,"32.00",NULL,0,0,319,"San Antonio","US","29.512813","-98.537119","San Antonio",628,"Hyundai","Santa Fe Sport","suv",2017,"GASOLINE","22000.00"
11885,72178,1141,5604,"70.00","5.00",7,6,5604,"Stillwater","US","45.043334","-92.824990","Minneapolis",1141,"Ford","Explorer","suv",2016,"GASOLINE","25000.00"
11886,64265,1830,4949,"32.00","4.77",18,13,4949,"San Antonio","US","29.514669","-98.536234","San Antonio",1830,"Ford","Edge","suv",2014,"GASOLINE","15000.00"
11887,3928207,1072,724,"74.00","4.43",11,7,724,"Saint Paul","US","44.967689","-93.143848","Minneapolis",1072,"Honda","Odyssey","minivan",2019,"GASOLINE","30000.00"
11888,64265,1567,1818,"30.00","5.00",2,2,1818,"San Antonio","US","29.514076","-98.537288","San Antonio",1567,"Nissan","Murano","suv",2012,"GASOLINE","10000.00"
11889,2245898,35,321,"42.00","4.98",126,107,321,"Saint Paul","US","44.914935","-93.146533","Minneapolis",35,"Ford","Escape","suv",2015,"GASOLINE","18000.00"
11890,366487,634,520,"55.00","5.00",2,2,520,"San Antonio","US","29.536820","-98.411298","San Antonio",634,"Toyota","C-HR","hatchback",2020,"GASOLINE","25000.00"
11891,1300675,1246,955,"35.00","4.33",26,15,955,"Bloomington","US","44.861010","-93.230265","Minneapolis",1246,"Dodge","Grand Caravan","minivan",2012,"GASOLINE","8000.00"
11892,5721385,1910,5417,"50.00","4.81",23,21,5417,"Minneapolis","US","45.018021","-93.367854","Minneapolis",1910,"Audi","Q5","suv",2010,"GASOLINE","12000.00"
11893,4009047,1974,5012,"59.00","5.00",22,19,5012,"Phoenix","US","33.448323","-111.983472","Phoenix",1974,"Ford","Escape","suv",2018,"GASOLINE","25000.00"
11894,72178,916,1841,"64.00","5.00",45,42,1841,"Stillwater","US","45.042683","-92.825920","Minneapolis",916,"Ford","F-150","truck",2015,"GASOLINE","25000.00"
11895,3276160,342,4254,"49.00","4.37",52,41,4254,"Arlington","US","38.864061","-77.063268","Washington",342,"Audi","A4","sedan",2013,"GASOLINE","13000.00"
11896,7092292,1136,2998,"75.00",NULL,0,0,2998,"San Antonio","US","29.405642","-98.711994","San Antonio",1136,"Ford","Transit-350 Wagon","van",2019,"GASOLINE","40000.00"
11897,812251,106,5724,"195.00",NULL,0,0,5724,"San Antonio","US","29.652499","-98.477879","San Antonio",106,"Cadillac","Escalade","suv",2015,"GASOLINE","40000.00"
11898,8709601,530,191,"68.00","5.00",5,5,191,"Spring Valley","US","32.733558","-116.963623","San Diego",530,"Ram","2500","truck",2016,"DIESEL","35000.00"
11899,12125275,271,1994,"47.00","4.60",6,5,1994,"San Antonio","US","29.412377","-98.724665","San Antonio",271,"Mercedes-Benz","GL-Class","suv",2010,"GASOLINE","12000.00"
11900,1285519,609,2262,"42.00","5.00",1,1,2262,"San Antonio","US","29.365085","-98.736017","San Antonio",609,"Jeep","Patriot","suv",2015,"GASOLINE","12000.00"
11901,812251,738,2751,"271.00","5.00",1,1,2751,"San Antonio","US","29.563421","-98.483081","San Antonio",738,"Land Rover","Range Rover Sport","suv",2016,"GASOLINE","40000.00"
11902,2447871,1194,5098,"45.00","4.60",14,10,5098,"Minneapolis","US","44.956561","-93.256846","Minneapolis",1194,"Dodge","Grand Caravan","minivan",2011,"GASOLINE","8000.00"
11903,2000159,150,2856,"39.00","4.89",134,119,2856,"Minneapolis","US","44.901406","-93.217957","Minneapolis",150,"Mercedes-Benz","M-Class","suv",2011,"GASOLINE","12000.00"
11904,4609659,1769,411,"54.00","4.96",34,27,411,"Savannah","US","32.041311","-81.228966","Savannah",1769,"Nissan","Quest","minivan",2016,"GASOLINE","18000.00"
11905,4609659,1255,1661,"54.00","4.88",65,56,1661,"Savannah","US","32.041302","-81.228976","Savannah",1255,"Nissan","Rogue","suv",2015,"GASOLINE","18000.00"
11906,4609659,969,2805,"72.00","5.00",11,9,2805,"Savannah","US","32.041733","-81.229069","Savannah",969,"Jeep","Wrangler","suv",2020,"GASOLINE","40000.00"
11907,4609659,893,578,"56.00","4.96",55,48,578,"Savannah","US","32.041319","-81.228971","Savannah",893,"Kia","Sorento","suv",2019,"GASOLINE","30000.00"
11908,4609659,997,1299,"84.00","5.00",3,1,1299,"Savannah","US","32.041304","-81.228974","Savannah",997,"Toyota","Highlander","suv",2018,"GASOLINE","38000.00"
11909,4609659,1794,4549,"39.00","5.00",9,6,4549,"Savannah","US","32.041316","-81.228979","Savannah",1794,"Jeep","Patriot","suv",2016,"GASOLINE","14000.00"
11910,4609659,1249,5342,"59.00","5.00",9,6,5342,"Savannah","US","32.042016","-81.229397","Savannah",1249,"Jeep","Cherokee","suv",2019,"GASOLINE","28000.00"
11911,3280890,490,4360,"75.00","4.97",82,71,4360,"Los Angeles","US","33.941750","-118.408259","Los Angeles",490,"BMW","Z4","convertible",2019,"GASOLINE","55000.00"
11912,2578132,1615,5580,"29.00","4.77",15,13,5580,"Chicago","US","41.807519","-87.751724","Chicago",1615,"Honda","CR-V","suv",2008,"GASOLINE","7000.00"
11913,3258814,1923,5539,"66.00","5.00",36,34,5539,"Louisville","US","38.255574","-85.649496","Louisville",1923,"Nissan","Rogue","suv",2017,"GASOLINE","20000.00"
11914,8784589,1902,3046,"99.00","4.81",26,21,3046,"Louisville","US","38.254291","-85.751996","Louisville",1902,"Audi","Q7","suv",2015,"DIESEL","24000.00"
11915,6792945,282,1449,"149.00","5.00",17,17,1449,"Louisville","US","38.141663","-85.766881","Louisville",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
11916,1739592,1264,2624,"105.00","5.00",20,18,2624,"Louisville","US","38.228824","-85.766311","Louisville",1264,"Lexus","NX 300","suv",2018,"GASOLINE","35000.00"
11917,3279634,340,5496,"129.00","4.99",87,73,5496,"New Orleans","US","29.927578","-90.115164","New Orleans",340,"Audi","Q7","suv",2018,"GASOLINE","30000.00"
11918,6010199,575,5769,"60.00","4.95",22,20,5769,"Issaquah","US","47.554099","-122.079018","Seattle",575,"Audi","Q7","suv",2013,"GASOLINE","20000.00"
11919,6359397,971,1585,"55.00","4.93",195,161,1585,"Seattle","US","47.616180","-122.334722","Seattle",971,"Toyota","RAV4","suv",2015,"GASOLINE","20000.00"
11920,14640670,1026,1279,"52.00","5.00",15,13,1279,"SeaTac","US","47.422983","-122.297714","Seattle",1026,"Kia","Sorento","suv",2018,"GASOLINE","28000.00"
11921,6359397,656,2618,"47.00","4.92",163,137,2618,"Seattle","US","47.626399","-122.345851","Seattle",656,"Honda","CR-V","suv",2015,"GASOLINE","18000.00"
11922,5567111,1592,1608,"115.00","5.00",2,1,1608,"SeaTac","US","47.443202","-122.300114","Seattle",1592,"Mercedes-Benz","GL-Class","suv",2016,"GASOLINE","50000.00"
11923,479311,1459,577,"51.00","5.00",3,2,577,"Kent","US","47.412879","-122.179778","Seattle",1459,"Subaru","Outback","suv",2014,"GASOLINE","15000.00"
11924,5299945,817,116,"96.00",NULL,0,0,116,"SeaTac","US","47.456865","-122.282186","Seattle",817,"Chevrolet","Suburban","suv",2018,"GASOLINE","65000.00"
11925,15077431,1050,3591,"61.00","3.00",3,2,3591,"New Orleans","US","29.944963","-90.041180","New Orleans",1050,"Ford","Explorer","suv",2015,"GASOLINE","25000.00"
11926,1836536,282,2893,"130.00","5.00",1,1,2893,"Seattle","US","47.475933","-122.284754","Seattle",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
11927,10537511,1083,4569,"98.00","5.00",67,61,4569,"Newcastle","US","47.545354","-122.163931","Seattle",1083,"Porsche","Macan","suv",2018,"GASOLINE","50000.00"
11928,11740191,979,1249,"40.00","4.92",15,13,1249,"Plumas Lake","US","39.021148","-121.549206","Sacramento",979,"Honda","Civic Sedan","sedan",2019,"GASOLINE","22000.00"
11929,12074407,942,5422,"79.00","4.93",20,15,5422,"Elk Grove","US","38.407751","-121.478419","Sacramento",942,"Dodge","Charger","sedan",2019,"GASOLINE","35000.00"
11930,5579421,1183,5123,"130.00","4.70",11,10,5123,"Kenner","US","30.017593","-90.229899","New Orleans",1183,"Toyota","Sienna","minivan",2016,"GASOLINE","28000.00"
11931,14975415,1282,1497,"179.00","5.00",1,1,1497,"Covington","US","47.367710","-122.116664","Seattle",1282,"Tesla","Model X","suv",2016,"ELECTRIC","60000.00"
11932,6161204,1004,1491,"69.00","5.00",21,16,1491,"Seattle","US","47.513386","-122.355662","Seattle",1004,"Jeep","Wrangler","suv",2012,"GASOLINE","18000.00"
11933,10537511,1083,5471,"98.00","5.00",48,46,5471,"Newcastle","US","47.543510","-122.164901","Seattle",1083,"Porsche","Macan","suv",2018,"GASOLINE","50000.00"
11934,10537511,282,4532,"145.00","5.00",5,5,4532,"Newcastle","US","47.545060","-122.164635","Seattle",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
11935,137129,144,5301,"119.00","4.97",43,35,5301,"Tempe","US","33.402087","-111.907210","Phoenix",144,"Chevrolet","Suburban","suv",2016,"GASOLINE","40000.00"
11936,21255,1842,4627,"46.00","5.00",4,3,4627,"Charlotte","US","35.221175","-80.816401","Charlotte",1842,"BMW","3 Series","sedan",2008,"GASOLINE","6000.00"
11937,7811941,893,2499,"65.00","5.00",65,58,2499,"New Orleans","US","29.940876","-90.105662","New Orleans",893,"Kia","Sorento","suv",2019,"GASOLINE","30000.00"
11938,11183193,1130,4752,"300.00","5.00",6,4,4752,"Baton Rouge","US","30.348229","-90.937128","New Orleans",1130,"Land Rover","Range Rover","suv",2019,"GASOLINE","75000.00"
11939,5040477,44,531,"80.00","4.96",26,24,531,"Gig Harbor","US","47.301879","-122.580099","Seattle",44,"Jeep","Gladiator","truck",2020,"GASOLINE","45000.00"
11940,543152,1655,2385,"75.00","4.81",46,42,2385,"Denver","US","39.766537","-104.904282","Colorado Springs",1655,"Chevrolet","Tahoe","suv",2011,"GASOLINE","15000.00"
11941,5997134,1049,4973,"80.00","4.89",42,38,4973,"Colorado Springs","US","38.838951","-104.845668","Colorado Springs",1049,"GMC","Yukon XL","suv",2014,"GASOLINE","30000.00"
11942,10537511,1713,5011,"115.00","5.00",1,1,5011,"Newcastle","US","47.542934","-122.163573","Seattle",1713,"Porsche","Macan","suv",2019,"GASOLINE","55000.00"
11943,11183193,104,4443,"300.00",NULL,1,0,4443,"Baton Rouge","US","30.348672","-90.935363","New Orleans",104,"Ford","F-250 Super Duty","truck",2017,"DIESEL","40000.00"
11944,15640853,282,983,"104.00",NULL,0,0,983,"Bellevue","US","47.562683","-122.129177","Seattle",282,"Tesla","Model Y","suv",2020,"ELECTRIC","55000.00"
11945,6368795,768,1597,"89.00","5.00",2,1,1597,"Federal way","US","47.289785","-122.332229","Seattle",768,"Toyota","Tundra","truck",2020,"GASOLINE","45000.00"
11946,10537511,1342,317,"89.00","5.00",31,31,317,"Newcastle","US","47.544565","-122.162691","Seattle",1342,"Land Rover","Discovery","suv",2017,"GASOLINE","45000.00"
11947,10537511,733,5846,"85.00","5.00",43,41,5846,"Newcastle","US","47.543021","-122.163296","Seattle",733,"Ford","Explorer","suv",2019,"GASOLINE","35000.00"
11948,15810882,537,3498,"75.00",NULL,0,0,3498,"Seattle","US","47.523161","-122.304193","Seattle",537,"Jeep","Wrangler","suv",2017,"GASOLINE","32000.00"
11949,10537511,573,786,"80.00","5.00",45,43,786,"Newcastle","US","47.542904","-122.163945","Seattle",573,"Jeep","Wrangler Unlimited","suv",2019,"GASOLINE","40000.00"
11950,2192096,1961,3110,"72.00","5.00",17,10,3110,"Alameda","US","37.779263","-122.289525","Oakland",1961,"Toyota","Sienna","minivan",2019,"GASOLINE","35000.00"
11951,2192096,1961,231,"72.00","4.79",27,24,231,"Alameda","US","37.778535","-122.289366","Oakland",1961,"Toyota","Sienna","minivan",2019,"GASOLINE","35000.00"
11952,2625433,1713,4199,"80.00",NULL,0,0,4199,"Alameda","US","37.779572","-122.287477","Oakland",1713,"Porsche","Macan","suv",2019,"GASOLINE","55000.00"
11953,10537511,646,4241,"98.00","5.00",20,17,4241,"Newcastle","US","47.544934","-122.162898","Seattle",646,"Alfa Romeo","Stelvio","suv",2020,"GASOLINE","42000.00"
11954,7025842,1414,399,"52.00","4.99",85,75,399,"Seattle","US","47.572543","-122.308739","Seattle",1414,"Honda","Ridgeline","truck",2011,"GASOLINE","12000.00"
11955,11010206,1081,283,"450.00","5.00",1,1,283,"Auburn","US","47.330985","-122.220881","Seattle",1081,"Mercedes-Benz","G-Class","suv",2009,"GASOLINE","60000.00"
11956,3850899,827,4500,"65.00","4.93",17,15,4500,"Bellevue","US","47.621365","-122.137358","Seattle",827,"Subaru","Outback","suv",2019,"GASOLINE","30000.00"
11957,663789,430,5199,"44.00","4.78",106,87,5199,"Seattle","US","47.649522","-122.323846","Seattle",430,"Dodge","Caravan","minivan",2007,"GASOLINE","5000.00"
11958,1006943,461,3237,"63.00","4.91",49,44,3237,"Seattle","US","47.696125","-122.325973","Seattle",461,"Toyota","Sienna","minivan",2018,"GASOLINE","35000.00"
11959,2192096,30,4856,"75.00","4.97",44,38,4856,"Alameda","US","37.778708","-122.288986","Oakland",30,"Volvo","XC60","suv",2019,"GASOLINE","45000.00"
11960,2625433,532,3751,"68.00","5.00",1,1,3751,"Alameda","US","37.779051","-122.287046","Oakland",532,"Toyota","Highlander Hybrid","suv",2020,"HYBRID","45000.00"
11961,2537707,1511,2450,"74.00","4.60",7,5,2450,"Oakland","US","37.783123","-122.241520","Oakland",1511,"Cadillac","XT5","suv",2017,"GASOLINE","35000.00"
11962,13165859,1003,4574,"128.00","5.00",8,7,4574,"Auburn","US","47.263249","-122.284889","Seattle",1003,"Porsche","Cayenne","suv",2014,"GASOLINE","30000.00"
11963,5347012,1835,3625,"79.00","5.00",24,19,3625,"Milton","US","47.250456","-122.327138","Seattle",1835,"Toyota","RAV4 Hybrid","suv",2018,"HYBRID","30000.00"
11964,1698554,945,3364,"475.00","5.00",10,6,3364,"Round Rock","US","30.491107","-97.633688","Austin",945,"Tesla","Model X","suv",2018,"ELECTRIC","60000.00"
11965,1343486,581,2666,"127.00","4.47",23,17,2666,"Newcastle","US","47.532611","-122.180094","Seattle",581,"Land Rover","Range Rover Sport","suv",2011,"GASOLINE","15000.00"
11966,3237150,1225,5312,"89.00","4.91",49,35,5312,"Puyallup","US","47.164200","-122.358555","Seattle",1225,"Jeep","Wrangler","suv",2018,"GASOLINE","35000.00"
11967,3965077,869,5715,"110.00",NULL,0,0,5715,"Edmonds","US","47.786107","-122.343772","Seattle",869,"Toyota","Highlander","suv",2019,"GASOLINE","40000.00"
11968,9328064,229,5050,"68.00","4.86",8,7,5050,"Orlando","US","28.561929","-81.292556","Orlando",229,"Audi","Q5","suv",2016,"GASOLINE","24000.00"
11969,6574926,811,4798,"80.00","4.83",23,23,4798,"Maitland","US","28.645056","-81.363667","Orlando",811,"Jeep","Wrangler","suv",2015,"GASOLINE","28000.00"
11970,4913720,22,4520,"59.00","5.00",37,33,4520,"Winter Park","US","28.609909","-81.359177","Orlando",22,"Volkswagen","Tiguan","suv",2018,"GASOLINE","28000.00"
11971,11593607,1643,5453,"61.00","5.00",9,6,5453,"Dublin","US","37.711088","-121.940074","Oakland",1643,"Acura","MDX","suv",2015,"GASOLINE","18000.00"
11972,6574926,304,4698,"40.00","4.61",19,18,4698,"Maitland","US","28.643914","-81.362315","Orlando",304,"Dodge","Durango","suv",2013,"GASOLINE","15000.00"
11973,2931650,1246,2416,"40.00","4.59",42,32,2416,"Orlando","US","28.530744","-81.484884","Orlando",1246,"Dodge","Grand Caravan","minivan",2012,"GASOLINE","8000.00"
11974,5764964,1406,2201,"75.00","4.97",39,37,2201,"Orlando","US","28.370427","-81.279564","Orlando",1406,"Chrysler","Pacifica","van",2017,"GASOLINE","22000.00"
11975,10413560,1615,501,"29.00","5.00",1,1,501,"Altamonte Springs","US","28.640426","-81.390012","Orlando",1615,"Honda","CR-V","suv",2008,"GASOLINE","7000.00"
11976,8198146,1488,3851,"49.00","4.85",36,33,3851,"Orlando","US","28.371659","-81.280877","Orlando",1488,"Kia","Sedona","minivan",2015,"GASOLINE","20000.00"
11977,14769007,1966,4606,"70.00","3.00",1,1,4606,"Oakland","US","37.746369","-122.174740","Oakland",1966,"Nissan","Pathfinder","suv",2014,"GASOLINE","18000.00"
11978,9980607,476,2034,"80.00",NULL,0,0,2034,"Elizabeth","US","40.661672","-74.220657","Newark",476,"BMW","3 Series","sedan",2015,"GASOLINE","20000.00"
11979,3158815,287,1017,"51.00","5.00",6,6,1017,"Orlando","US","28.513659","-81.464790","Orlando",287,"Honda","CR-V","suv",2018,"GASOLINE","25000.00"
11980,3886105,1687,1777,"36.00","4.91",34,32,1777,"Kissimmee","US","28.338788","-81.646701","Orlando",1687,"Chevrolet","Equinox","suv",2015,"GASOLINE","14000.00"
11981,5764964,22,3440,"45.00","4.98",69,60,3440,"Orlando","US","28.372267","-81.280334","Orlando",22,"Volkswagen","Tiguan","suv",2018,"GASOLINE","28000.00"
